"HUC_12","HUC12_POP","HH_INC","POP_DENSITY","POV_BELOW","HH_OVER65","HH_UNDER18","EDU_DEGREE","EDU_HS_MAX","OCC_UNIT_OWN","RACE_WA","RACE_NATIVE"
"171100040201",507.690844034379,39953.6428178349,139.329002236417,0.161045837672817,0.193068857120169,0.26987813162497,0.173263012286494,0.339142282965553,0.741285425074452,0.916624047298242,0.0217578547805343
"171100040202",3699.53820929416,41174.7733972658,956.148571506441,0.202877711149975,0.165147097657244,0.360763444148399,0.160360746066736,0.326961074755204,0.736087034162076,0.860138572571902,0.0438823356405138
"171100040203",381.69821333869,44335.2029730693,39.2294206133005,0.0732838472079612,0.293329807894712,0.26202523206719,0.245495224744401,0.347650393001181,0.789582930033046,0.922885102916458,0.0350021085790794
"171100040301",0.185501209989826,67500,0.00282591528601734,0.150684931506849,1,0,0.767676767676768,0.181818181818182,0,1,0
"171100040302",7.00924117549493,40317.1817832287,0.615230596687286,0.214537534352543,0.153921588304396,0.376034849628362,0.309693886677689,0.303328587276461,0.846078411705024,0.920931052678529,0
"171100040303",27.9826830390976,38964.4396845167,1.82792159647406,0.0642719160783105,0.273729895918685,0.25099062022981,0.215732409071019,0.362662313931393,0.817334976976081,1,0
"171100040304",301.104904418925,39344.7323736181,50.9074594577175,0.110216450683382,0.238288635826496,0.255997683450505,0.243864037181744,0.344696804341587,0.87113110015902,0.926917698493117,0.0223608850988816
"171100040401",0.818148668359956,55548.7098367882,0.636188975737056,0.104107610055961,0.267032230272655,0.444815306012551,0.188947425967157,0.374426592539003,0.910893892132365,0.984893065078819,0
"171100040402",17.2713400655962,55547,0.748441363087341,0.10410094637224,0.315713671350515,0.529490819838266,0.188864628820961,0.374454148471616,0.894762109549828,0.982129414829216,0
"171100040403",198.253829048964,67940.8807455972,5.4025267523609,0.227350135614322,0.242383516757163,0.341365332836203,0.217219120494442,0.352797601858575,0.883054505024897,0.908100312979388,0.0159729321717833
"171100040404",12.5832141082249,40313,1.25253705380504,0.2145473574045,0.330835705706962,0.338328588586077,0.309623430962343,0.303347280334728,0.595504270272531,0.953962484987183,0.0460375150128174
"171100040405",108.378417949141,40386.4834300837,10.0318314478262,0.214634004438861,0.232860173644524,0.329851960987457,0.309404627019292,0.30351221056126,0.790492303241042,0.861119931994261,0.0509216956552936
"171100040406",1001.02912332231,40369.3678222064,156.644211538178,0.214440957379158,0.195181178904602,0.357514150288106,0.30997240032584,0.303179293465255,0.728869833998663,0.803699158040471,0.132862580791119
"171100040501",3037.15891819453,55940.7520548844,159.12556808325,0.120342428823221,0.251955304358537,0.349709844463532,0.342501045428278,0.289362446526337,0.788149642511587,0.824850206057943,0.116843057760754
"171100040502",9542.72639941173,56435.2773428119,1633.51221678815,0.0904877827784532,0.339007437677196,0.345554497481698,0.320661419105178,0.293018719981962,0.710594481308184,0.866658448332935,0.0149811534329602
"171100040503",18589.8192741089,64381.2985219583,992.116624284742,0.0856127861334191,0.202752166392103,0.438649129472676,0.324290487495687,0.273008699299716,0.750697723037548,0.775267921155496,0.0386619632651039
"171100040504",8092.38158079926,64087.6451137591,291.540522995364,0.0591917024476794,0.246958667741074,0.343954158093117,0.35224217548948,0.269625097565194,0.797877606003717,0.838815561977766,0.0238416818885518
"171100040505",6765.9278450601,55125.532898666,1281.77482360201,0.108070849647059,0.313016898591501,0.283806996844131,0.415014631603815,0.228209421194226,0.668024734604168,0.801960625091827,0.0313675971705228
"171100040506",12136.7556865547,53623.517781873,1213.7022642218,0.16127590487338,0.239858044168325,0.400810384785242,0.388281377446637,0.230599557994147,0.662409536465219,0.63977238285948,0.244104940428744
"171100040601",31102.0509299663,48892.4119499717,2186.13478894121,0.176648198202127,0.215851385745292,0.278794999254961,0.428887072667039,0.223586004141632,0.516678178036826,0.79196059369355,0.0303805870447788
