instream,riparian,land,passage,n_worksites,stream_length,max_elevation,mean_slope,stream_order,natural_cover,species_rich,bull_trout,esu_count,impaired,impervious,pct_public,household_inc,white_non_hisp,owner_occ,edu_degree,pop_density,area
1,0.25163387053172787,0.09443101784747333,0.5896100373229874,0.6261085515806737,0.06253122500021564,-0.014704853223876213,-0.02033555343334672,0.05815253086648908,0.0633795482458364,0.13925939464458464,0.04814422546429598,-0.052599145111666315,0.028112454016252886,0.08077146367723803,-0.07167221409845377,0.02556840501046234,0.04312781707493786,0.059171816085598544,0.06314070031817737,0.003774168778324077,0.1256647637340672
0.25163387053172787,1,0.36897029669793535,0.08103717618270606,0.6311366347562241,0.4077880002546905,-0.22532488299588005,-0.22895944263571394,0.2584162387146165,-0.2400884163663919,0.2819071912483478,0.0867452761889378,0.12766860150240325,0.1115046531011401,0.33057273879590116,-0.20316062816373376,0.1534689481433925,0.14521565336542025,0.1378184754795308,0.24670105160345623,0.24168629065587044,0.3222794778130972
0.09443101784747333,0.36897029669793535,1,-0.02178531706165767,0.2909447846555572,0.2193111689604701,-0.061702667734967055,-0.05707300737759411,0.22528908743573597,-0.07319866614328434,0.31644734082765424,-0.016049778312821665,0.10871760988084546,0.04552514536059854,0.12956590167078963,-0.027488726793428574,0.03872123245291365,0.00835245749594333,0.009413616610707339,0.06312072416898847,0.09224893025983877,0.1738011694406494
0.5896100373229874,0.08103717618270606,-0.02178531706165767,1,0.7689291935959077,0.036443028943112875,-0.0392786276710064,-0.008662965946462391,-0.060858543285951375,0.16072321701815528,0.06429058144546103,-0.06945443466353182,-0.010073284210408207,0.04629887243091541,-0.06913827561316872,-0.1724987974343435,0.05906162097716909,0.0829828627922992,0.15991889224304323,0.05060669278480351,-0.10870417010966064,0.09437013001986932
0.6261085515806737,0.6311366347562241,0.2909447846555572,0.7689291935959077,1,0.31023087199773863,-0.14641451818753282,-0.13193769468379113,0.14175338134386756,-0.014728897539442235,0.2492911483124716,0.009997950222584082,0.05384072416054424,0.127324763655816,0.14805166625207763,-0.2299340026276649,0.11901516735442776,0.13230031616922802,0.17474894435981497,0.18182515290077184,0.08239080070976919,0.30347039147533006
0.06253122500021564,0.4077880002546905,0.2193111689604701,0.036443028943112875,0.31023087199773863,1,-0.26922747540141795,-0.27320693168407034,0.4643660542946552,-0.33732511002603416,0.35498475240681565,0.041718426590679224,0.08843859201052161,0.1906517799135082,0.1588102653865419,-0.24508360617880662,0.1579254922952727,0.14364562368434472,0.16266659679775838,0.20648361041527805,0.24807926113121714,0.7217925006787141
-0.014704853223876213,-0.22532488299588005,-0.061702667734967055,-0.0392786276710064,-0.14641451818753282,-0.26922747540141795,1,0.8025748307566728,-0.32781985328582935,0.8165608174502299,-0.25254550138193627,0.2843971708491652,-0.28351222310321256,-0.12024582917283447,-0.4266009771954509,0.8647099562340969,-0.5427045431029952,-0.3233526513666558,-0.6019818991524243,-0.5056387540189835,-0.49691045187582433,0.07705673966379664
-0.02033555343334672,-0.22895944263571394,-0.05707300737759411,-0.008662965946462391,-0.13193769468379113,-0.27320693168407034,0.8025748307566728,1,-0.317866824597417,0.7934923366842428,-0.21070196469919067,0.1212262257105622,-0.12776392656727953,-0.08523397408027349,-0.37394982939929927,0.7438345424653003,-0.4696533500969319,-0.32234047224835094,-0.48932426535861984,-0.46882660950873334,-0.46138293315913087,-0.03813860173878749
0.05815253086648908,0.2584162387146165,0.22528908743573597,-0.060858543285951375,0.14175338134386756,0.4643660542946552,-0.32781985328582935,-0.317866824597417,1,-0.35396112193571583,0.6127139690646332,0.1479385847520475,0.052758124841766244,0.061858420673687985,0.17504278589151107,-0.25003012407325476,0.14700460963383427,0.15480788499045792,0.19829028433391624,0.23989340899627104,0.3013622757575871,0.22443904037034249
0.0633795482458364,-0.2400884163663919,-0.07319866614328434,0.16072321701815528,-0.014728897539442235,-0.33732511002603416,0.8165608174502299,0.7934923366842428,-0.35396112193571583,1,-0.20666151238755714,0.17188902158525904,-0.2462015397440915,-0.08492223095079013,-0.5563559996209705,0.6951133214876005,-0.4485452637893818,-0.23320185927491238,-0.36857651824758153,-0.4742593254086958,-0.6189023714798074,-0.016865721113106285
