"HUC_12","BARREN","DECIDUOUS_FOR","EVERGREEN_FOR","GRASS_HERB","HERB_WETLANDS","ICE_SNOW","MIXED_FOR","SHRUB_SCRUB","WATER","WOOD_WETLANDS","CROPS","DEVELOPED_LOW","DEVELOPED_MED","DEVELOPED_OPEN","DEVELOPED_HIGH","PASTURE","HUC12_IMP"
171100130205,0.000829866973836867,0.0230978605547247,0.356919211575788,0.0235980732819574,0.00189784872860124,0,0.285206019883837,0.199373114138824,0.00803434258882739,0.0157912578667991,0.0014749584587834,0.0285204208038712,0.00130748606326695,0.0368730163741376,6.18863630134545e-05,0.0170146366080161,2.16053934274447
171100130301,0.0168351451601298,0.023366182779272,0.200715297466831,0.0521165915628815,0.00207636058233318,0,0.234479885655386,0.127070650802817,0.0270879690859339,0.0359745154986228,0,0.125382785814574,0.0205066441833785,0.116475507988513,0.00153065124219265,0.0163816590112311,7.36294092495082
171100130302,0.00658416884737121,0.026628270234151,0.0584561953983809,0.00582763783487709,0.00485997367830081,0,0.147470301933544,0.0201648053061206,0.0351030539832148,0.0356841238645713,2.71542648681765e-05,0.27251369011879,0.114896579482025,0.227283654846471,0.0151743816361974,0.0293261275149297,20.6571012509814
171100130303,0.00474879052796454,0.039130261542467,0.0956170221354601,0.0153564123447591,0.0117480301345263,0,0.220167554452081,0.0565445506134967,0.0078570138604192,0.0432667655710168,0.000823069440794009,0.0987224889380622,0.0193012115506871,0.0897289360366651,0.00345755493900942,0.293530346628826,6.41962749895342
171100130304,0.00587817632011711,0.0267937534683163,0.0211193110185416,0.00545223583041317,0.0315150884910034,0,0.0597882964554986,0.00452527092102075,0.00455013602125697,0.0130579027866694,0.00310838187023368,0.232401681772668,0.226799191016933,0.149065217223273,0.152306324673939,0.0636390645475356,38.8181711737796
171100130305,0.00540897403909077,0.0321592338162158,0.00744995548551189,0.002665691000217,0.014056890057808,0,0.0209271975545331,0.00401940787902496,0.0146991273474652,0.0106947045996714,0.00163712219073689,0.250371244484887,0.266696632219643,0.119577295590015,0.224466093249662,0.025170446336453,48.4829337149479
171100140101,0.193496075649595,0.000186980106556891,0.626130197605306,0.0108376053222404,0.000485084154968068,0.0435275336250853,5.34228887852842e-05,0.105070000395589,0.0125108332960878,0.00482586756251028,0,0.000115749586501217,1.780763002433e-05,0.00272503814348131,1.78076299694164e-05,0,1.01841355936192
171100140102,0.00566406659857934,0.00396594229495778,0.736035127444438,0.0509128893343925,0.000854750407208286,0,0.0406796908654602,0.113179543089948,0.0225485806949435,0.00913563780907914,0,0.00127584917634347,8.49844833658655e-05,0.0156440534526954,1.888544071863e-05,0,1.12299871799733
171100140103,0.000838020323081375,0.00756797666067683,0.529357415151772,0.040829204501955,0.00031126467081626,0,0.109600903895181,0.239410949645857,3.59151558260498e-05,0.00415939449112388,0,0.0289793097494538,0.00208977368002316,0.0343633869815164,8.38020303351461e-05,0.00237268336824721,2.29500957965905
171100140104,0.00255350706629471,0.0157827931419047,0.468709664424186,0.0544339774664754,0.00170367127348223,0,0.137851888470958,0.159833450966737,0.00118787105918871,0.0236324193335078,0.000190824122877728,0.043835805145399,0.00923856640552353,0.043182663590668,0.000338838333597399,0.0375240237567141,3.34961048040442
171100140105,0.000175421979504415,0.00895162376298618,0.401678714876034,0.176433780132835,0.000609430754249597,0,0.0797238214546757,0.260683314622196,0.000375808938209579,0.0301912891594217,0,0.0145949280880114,0.00256312560655731,0.0145166512724035,0.000132113077269926,0.00936996040950024,1.71789983070553
171100140106,0.00343960732356704,0.0233361164002498,0.331983315400073,0.0505884246805836,0.00435674139358169,0,0.223541737797702,0.181482357291917,0.0209478158929456,0.0211057342622377,0.000108704078042548,0.0446665274153227,0.0180365807512269,0.0380934198385448,0.0017370491772031,0.0365759221518813,4.05828615560247
171100140201,0.0650951389271659,0.00132415792287124,0.658783509811604,0.0459207184154475,0.000500516259218265,0.0594415887354223,0.0013057929078487,0.153781879221802,0.00288399244426706,0.0101864670360152,0,0.000588862878822289,0.000151184929344095,2.17075068704512e-05,0,1.44716712021613e-05,1.02552463040129
171100140202,0.182176861598493,0.000861915382091492,0.571117257644774,0.0495230501619126,0.000437929164998922,0.0471425413602568,0.000747117457009881,0.112985390256975,0.0155661665611681,0.0156268664352426,0,0.000954462430076893,0.00027955580998353,0.00242913793752976,0.000143771568543323,7.98730906838463e-06,1.07385870245409
171100140203,0.00065491260591138,0.00525491831730652,0.452344485811023,0.181075371762157,0.000984059639219668,0,0.0474933670562407,0.291933050708986,0.00636780588971991,0.0127369136108826,0,0.00101208785164292,0.000123530525819151,9.74316518745083e-06,9.7431652363296e-06,0,1.03688272970468
171100140204,0.00370600278249576,0.0122521312644356,0.28382858817109,0.11845760777553,0.0049286339212508,0,0.11731524599355,0.302241513349824,0.0287578538487807,0.0507494657422086,0,0.0285777950227719,0.00152339931190054,0.0283614397716355,9.88442119557245e-05,0.0192014773428543,2.18281786772413
171100140205,0.00841414418487587,0.025867502895586,0.239698528724308,0.0284092498857794,0.00526747928995838,0,0.223432622112261,0.128976587415104,0.0222919405414561,0.0275450125133578,0.00607051293363764,0.0902762762088653,0.0371774547779396,0.0841952403035189,0.00415780874391422,0.0682195801745283,7.31669842733815
171100140301,0.146606106817022,0.00103926000411009,0.645539426850884,0.0162105945263453,0.000288055726596259,0.0666625281594223,0.000192037168703844,0.0948402898349756,0.0140323490546894,0.00305385202100811,0,0.00337532806690914,0.000739740281875787,0.00705329893782678,0.000225926026368687,0.000141203786205671,1.22668780262455
171100140302,0.0303416557882638,0.00223848135184005,0.852208253779132,0.0148028684639924,0.000204258701407162,0.000165722762499933,0.000460849729381527,0.0776878286490762,0.00185839453764894,0.00205679119243553,0,0.00214194531030873,3.71360444436375e-05,0.0157865263881492,9.28401115932927e-06,0,1.12946754849928
171100140303,0.197209001291794,0.000572446100396904,0.623272048778305,0.0217603167846277,0.000530042768449651,0.0432618098366555,0.000243819698302364,0.0919001286428816,0.0139508977915786,0.00348059652751912,0,0.00012721025806909,0,0.00369168553391084,0,0,1.01623744708085
171100140304,0.000520819068259592,0.0021726490653417,0.799302340654048,0.0497022558460501,0.00198952898550845,0,0.00133175966398823,0.0751019801701618,0.0106312036847264,0.0154254344724995,1.04163817838306e-05,0.00555812957082486,0.00021874401736326,0.0380034948030253,3.12491454363433e-05,0,1.38036759757924
171100140305,0.000666915846146448,0.000189315344951851,0.943682377756916,0.00890543870538884,1.38294648116558e-05,0,0.000235100923465341,0.0337662677082073,0.00475733591500711,0.00641410456993293,0,0.00019696861717585,0,0.00117234557680039,0,0,1.01256844614189
171100140306,0.00023869675912206,0.00453724521658332,0.81343411896523,0.0139950780027581,6.81351120774706e-06,0,0.00392860465539648,0.113948005511631,0.000368457384619949,0.0102897663107445,0,0.00660643880075608,0.000201765204777926,0.0324450240043772,0,0,1.34168831873637
171100140307,0.00488918855632575,0.00586762469343484,0.810300606592041,0.0390249522176587,0.000900503640135257,0,0.00631805410265424,0.080965420847288,0.00974128841801648,0.00904983234292688,0,0.00682145699071044,0.000769700410802075,0.0249693254675226,0.000163729388456158,0.000218305699680004,1.40308682238477
171100140401,0.00104104282989792,0.00465218543794977,0.578193784116307,0.130577725322832,0.00194325442155447,0,0.0379321625876548,0.203242130668387,0.0103396847675388,0.0198454916422838,0,0.00307400926197255,0.000283163643892154,0.00885871525816335,8.32834279282709e-06,8.328342675206e-06,1.17193950528296
171100140402,0.00218161918899912,0.00195522142646723,0.785819779006455,0.065788153551102,0.000119209882236518,0,0.00945354968120059,0.120751763375379,0.000892847849320601,0.00855220679942589,0,0.00127729198614291,8.2096078403087e-05,0.00311714019401878,9.12178647486745e-06,0,1.05016400271533
171100140403,0.00570331689387126,0.0171075629392425,0.417500889008473,0.0733386282708984,0.0045562785057588,0,0.126703199783795,0.170969856630858,0.0099374978169583,0.0679794088127084,3.16144297639571e-05,0.0249558966822714,0.0111951404051953,0.0211403084235971,0.00308931322237075,0.0457910838425857,2.98238595270986
171100140404,0.00975218629054608,0.0234808985900271,0.0360653942442253,0.0153770474543756,0.0116290428466599,0,0.134128821311723,0.0205407109769253,0.0753455034059374,0.0508668314002046,0.00363537620461752,0.168567260609789,0.0952636583480123,0.120111845462843,0.0348954797742362,0.200339986772751,16.9509144421111
171100140501,0.00243647033410099,0.0129098318428574,0.0733610441397827,0.0285339388883584,0.00793079331729628,0,0.115786349269928,0.0429430115714893,0.00767746437599663,0.0503439445888774,0.02672938864319,0.262426416695892,0.120075181772885,0.127586646621357,0.0164309400732692,0.104828534027784,20.0488148222094
171100140502,0.00275301685195204,0.0198937525988506,0.028015178612031,0.00354597926631324,0.00538200869460495,0,0.0343446805887628,0.00640126961761442,0.00897791637440407,0.00545705691069976,0.0197263543976966,0.349929508269145,0.203318189340488,0.213851662705476,0.0636300089316843,0.0347735970772759,33.4318281250883
