instream,riparian,land,passage,n_worksites,stream_length,max_elevation,mean_slope,stream_order,natural_cover,species_rich,bull_trout,esu_count,impaired,impervious,pct_public,household_inc,white_non_hisp,owner_occ,edu_degree,pop_density,area
0.029191471974235134,0.06168649967243459,0.0279786223255372,0.02224968444721669,0.04436936210000866,0.12571812599981733,-0.07405094098934437,-0.05458448082594495,0.07352168930375252,-0.039447008241719886,0.04738728208259163,0.0027317559439968275,1,-0.016235457824396726,0.021427487666250068,0.03995402830601101,0.044234665330961126,0.06520851444693937,0.3043872060185446,0.13181244288182578,0.031073125286458378,0.16399391400574806
0.24430085929517434,0.05439335804086138,0.06275609377202677,0.10071678170471528,0.02811637225230214,0.07804447897523242,0.07480082503052528,0.037968826693634265,0.2393838767653659,-0.17635786803173953,0.4729676748514444,0.3611787034686973,-0.016235457824396726,1,0.2533467846403702,-0.038291648003407,0.0857413770756226,0.13674538503749664,0.0833600973229387,0.20589920697906322,0.26494556091593224,0.07325161020731523
0.35598420653689417,0.2601727504165382,-0.005127362148378353,-0.007811808548721368,0.07770444713436939,0.3463339559351069,-0.32477136798150147,-0.3273908824255826,0.19694622837357517,-0.5442574649596283,0.3180585239935339,-0.008763035110908141,0.021427487666250068,0.2533467846403702,1,-0.06791528313853036,0.0459276764048453,-0.08583958926136266,-0.03333071084006824,0.06784882311175462,0.7514945883652648,0.13114978733718133
0.0506598341938426,0.00793049910382375,0.06957429959791575,0.19794761602380473,0.31692619430339813,0.010033606595874562,0.16422845748526216,0.13351986305315044,0.004220445116116606,0.1733773209996104,0.04114025972772936,0.18421459735159743,0.03995402830601101,-0.038291648003407,-0.06791528313853036,1,0.1468735452878506,0.3256498059597551,0.27382726824046433,0.3630124735534349,-0.12651932737143173,0.04758936282804051
0.06443124292317641,0.10623713664913607,0.10849607862371469,0.13990791853151163,0.14487037175067172,0.28847496152845886,-0.16803611209967353,-0.18337124148875655,0.1682814867106002,-0.17317524197995013,0.11546523571390842,0.01680267775650455,0.044234665330961126,0.0857413770756226,0.0459276764048453,0.1468735452878506,1,0.3999530034807195,0.4825666426896218,0.5907116470728995,-0.01910291349970031,0.17269895043116595
0.08184774142251747,0.047216606212819166,-0.08499627698679692,0.14114726951443018,0.11404419704268684,-0.10757122439296049,0.5067027848799462,0.41056173699393195,-0.008923525612656701,0.2855415022169644,0.1672053917493601,0.3267913116721018,0.06520851444693937,0.13674538503749664,-0.08583958926136266,0.3256498059597551,0.3999530034807195,1,0.625973692586296,0.7245405749380774,-0.22923315525792565,0.06961191207644528
0.034600944739589155,0.14976728083023358,0.07407379820130028,0.11575854153139582,0.15845198271862881,0.08950803299299219,0.11351238669785768,0.07630140489585396,0.0863843925432337,-0.009541399747937447,0.16847346486506182,0.160334364057149,0.3043872060185446,0.0833600973229387,-0.03333071084006824,0.27382726824046433,0.4825666426896218,0.625973692586296,1,0.610958761748624,-0.05394721721741251,0.11195133415843667
0.03518207640059539,0.0667077270568681,-0.03470507658045946,0.17858597744050556,0.17207233189735524,0.15037195907710751,0.21231626109809426,0.10638123692248266,0.09091260696858793,-0.0452120748913328,0.23783947259427016,0.21824491209218053,0.13181244288182578,0.20589920697906322,0.06784882311175462,0.3630124735534349,0.5907116470728995,0.7245405749380774,0.610958761748624,1,0.00803957764577299,0.1433417042966508
0.18890095720158256,0.11214336873254246,0.0589304998236639,-0.030335394047977613,0.011091108266421196,0.4614847892853323,-0.4328631290606986,-0.40167240747464844,0.2521337604095505,-0.7108345881510777,0.28838947731887826,-0.006278469639476823,0.031073125286458378,0.26494556091593224,0.7514945883652648,-0.12651932737143173,-0.01910291349970031,-0.22923315525792565,-0.05394721721741251,0.00803957764577299,1,0.15469783131833523
0.09138116277247721,0.14831170613605138,0.1578111930049757,0.14546922223033026,0.09776393255295003,0.6847554468493224,-0.0023456731761883815,-0.06841441248282647,0.16583734097402567,-0.10595027332209511,0.10157601791918784,0.02197013537097638,0.16399391400574806,0.07325161020731523,0.13114978733718133,0.04758936282804051,0.17269895043116595,0.06961191207644528,0.11195133415843667,0.1433417042966508,0.15469783131833523,1
